,enumerator,family,family_2,misc1,misc2,misc3,file,path
3977,Rahma (RN),Magnoliaceae (done),Michelia champaca,,,,(-)-n-acetylanonaine_6453733.sdf,drive/My Drive/Database Ligan Covid-19/Rahma (RN)/Magnoliaceae (done)/Michelia champaca/(-)-n-acetylanonaine_6453733.sdf
3978,Rahma (RN),Magnoliaceae (done),Michelia champaca,,,,(-)-nuciferine_3108374.sdf,drive/My Drive/Database Ligan Covid-19/Rahma (RN)/Magnoliaceae (done)/Michelia champaca/(-)-nuciferine_3108374.sdf
3979,Rahma (RN),Magnoliaceae (done),Michelia champaca,,,,(-)-anolobine_164710.sdf,drive/My Drive/Database Ligan Covid-19/Rahma (RN)/Magnoliaceae (done)/Michelia champaca/(-)-anolobine_164710.sdf
3980,Rahma (RN),Magnoliaceae (done),Michelia champaca,,,,syringaresinol_332426.sdf,drive/My Drive/Database Ligan Covid-19/Rahma (RN)/Magnoliaceae (done)/Michelia champaca/syringaresinol_332426.sdf
3981,Rahma (RN),Magnoliaceae (done),Michelia champaca,,,,N-trans-feruloyltyramine_5280537.sdf,drive/My Drive/Database Ligan Covid-19/Rahma (RN)/Magnoliaceae (done)/Michelia champaca/N-trans-feruloyltyramine_5280537.sdf
3982,Rahma (RN),Magnoliaceae (done),Michelia champaca,,,,scopoletin_5280460.sdf,drive/My Drive/Database Ligan Covid-19/Rahma (RN)/Magnoliaceae (done)/Michelia champaca/scopoletin_5280460.sdf
3983,Rahma (RN),Magnoliaceae (done),Michelia champaca,,,,vanilli_1183.sdf,drive/My Drive/Database Ligan Covid-19/Rahma (RN)/Magnoliaceae (done)/Michelia champaca/vanilli_1183.sdf
3984,Rahma (RN),Magnoliaceae (done),Michelia champaca,,,,vanillic acid_8468.sdf,drive/My Drive/Database Ligan Covid-19/Rahma (RN)/Magnoliaceae (done)/Michelia champaca/vanillic acid_8468.sdf
3985,Rahma (RN),Magnoliaceae (done),Michelia champaca,,,,stigmasterol_5280794.sdf,drive/My Drive/Database Ligan Covid-19/Rahma (RN)/Magnoliaceae (done)/Michelia champaca/stigmasterol_5280794.sdf
3986,Rahma (RN),Magnoliaceae (done),Michelia champaca,,,,gallic acid_370.sdf,drive/My Drive/Database Ligan Covid-19/Rahma (RN)/Magnoliaceae (done)/Michelia champaca/gallic acid_370.sdf
3987,Rahma (RN),Magnoliaceae (done),Michelia champaca,,,,quercetine_5280343.sdf,drive/My Drive/Database Ligan Covid-19/Rahma (RN)/Magnoliaceae (done)/Michelia champaca/quercetine_5280343.sdf
3988,Rahma (RN),Magnoliaceae (done),Michelia champaca,,,,linalool_6549.sdf,drive/My Drive/Database Ligan Covid-19/Rahma (RN)/Magnoliaceae (done)/Michelia champaca/linalool_6549.sdf
3989,Rahma (RN),Magnoliaceae (done),Michelia champaca,,,,methyl benzoate_7150.sdf,drive/My Drive/Database Ligan Covid-19/Rahma (RN)/Magnoliaceae (done)/Michelia champaca/methyl benzoate_7150.sdf
3990,Rahma (RN),Magnoliaceae (done),Michelia champaca,,,,benzyl acetate_8785.sdf,drive/My Drive/Database Ligan Covid-19/Rahma (RN)/Magnoliaceae (done)/Michelia champaca/benzyl acetate_8785.sdf
3991,Rahma (RN),Magnoliaceae (done),Michelia champaca,,,,dihydro beta-ionone_519382.sdf,drive/My Drive/Database Ligan Covid-19/Rahma (RN)/Magnoliaceae (done)/Michelia champaca/dihydro beta-ionone_519382.sdf
3992,Rahma (RN),Magnoliaceae (done),Michelia champaca,,,,alpha-ionone_5282108.sdf,drive/My Drive/Database Ligan Covid-19/Rahma (RN)/Magnoliaceae (done)/Michelia champaca/alpha-ionone_5282108.sdf
3993,Rahma (RN),Magnoliaceae (done),Michelia champaca,,,,beta-ionone_638014.sdf,drive/My Drive/Database Ligan Covid-19/Rahma (RN)/Magnoliaceae (done)/Michelia champaca/beta-ionone_638014.sdf
3994,Rahma (RN),Magnoliaceae (done),Michelia champaca,,,,indole_798.sdf,drive/My Drive/Database Ligan Covid-19/Rahma (RN)/Magnoliaceae (done)/Michelia champaca/indole_798.sdf
3995,Rahma (RN),Magnoliaceae (done),Michelia champaca,,,,liriodenine_10144.sdf,drive/My Drive/Database Ligan Covid-19/Rahma (RN)/Magnoliaceae (done)/Michelia champaca/liriodenine_10144.sdf
3996,Rahma (RN),Magnoliaceae (done),Michelia champaca,,,,asimilobine_160875.sdf,drive/My Drive/Database Ligan Covid-19/Rahma (RN)/Magnoliaceae (done)/Michelia champaca/asimilobine_160875.sdf
3997,Rahma (RN),Magnoliaceae (done),Michelia champaca,,,,nuciferine_10146.sdf,drive/My Drive/Database Ligan Covid-19/Rahma (RN)/Magnoliaceae (done)/Michelia champaca/nuciferine_10146.sdf
3998,Rahma (RN),Magnoliaceae (done),Michelia champaca,,,,pimaric acid_220338.sdf,drive/My Drive/Database Ligan Covid-19/Rahma (RN)/Magnoliaceae (done)/Michelia champaca/pimaric acid_220338.sdf
3999,Rahma (RN),Magnoliaceae (done),Michelia champaca,,,,orthoformyl phenoxy acetic acid_46533.sdf,drive/My Drive/Database Ligan Covid-19/Rahma (RN)/Magnoliaceae (done)/Michelia champaca/orthoformyl phenoxy acetic acid_46533.sdf
4000,Rahma (RN),Magnoliaceae (done),Michelia champaca,,,,succinic acid_12522.sdf,drive/My Drive/Database Ligan Covid-19/Rahma (RN)/Magnoliaceae (done)/Michelia champaca/succinic acid_12522.sdf
4001,Rahma (RN),Magnoliaceae (done),Michelia champaca,,,,androstane_242332.sdf,drive/My Drive/Database Ligan Covid-19/Rahma (RN)/Magnoliaceae (done)/Michelia champaca/androstane_242332.sdf
4002,Rahma (RN),Magnoliaceae (done),Michelia champaca,,,,valeric acid_7991.sdf,drive/My Drive/Database Ligan Covid-19/Rahma (RN)/Magnoliaceae (done)/Michelia champaca/valeric acid_7991.sdf
4003,Rahma (RN),Magnoliaceae (done),Michelia champaca,,,,pholedrine_4655.sdf,drive/My Drive/Database Ligan Covid-19/Rahma (RN)/Magnoliaceae (done)/Michelia champaca/pholedrine_4655.sdf
4004,Rahma (RN),Magnoliaceae (done),Michelia champaca,,,,costunolide diepoxide_101151058.sdf,drive/My Drive/Database Ligan Covid-19/Rahma (RN)/Magnoliaceae (done)/Michelia champaca/costunolide diepoxide_101151058.sdf
4005,Rahma (RN),Magnoliaceae (done),Michelia figo,,,,beta-sitosterol_222284.sdf,drive/My Drive/Database Ligan Covid-19/Rahma (RN)/Magnoliaceae (done)/Michelia figo/beta-sitosterol_222284.sdf
4006,Rahma (RN),Magnoliaceae (done),Michelia figo,,,,(-)-anonaine_160597.sdf,drive/My Drive/Database Ligan Covid-19/Rahma (RN)/Magnoliaceae (done)/Michelia figo/(-)-anonaine_160597.sdf
4007,Rahma (RN),Magnoliaceae (done),Michelia figo,,,,scopoletin_5280460.sdf,drive/My Drive/Database Ligan Covid-19/Rahma (RN)/Magnoliaceae (done)/Michelia figo/scopoletin_5280460.sdf
4008,Rahma (RN),Magnoliaceae (done),Michelia figo,,,,stigmasterol_5280794.sdf,drive/My Drive/Database Ligan Covid-19/Rahma (RN)/Magnoliaceae (done)/Michelia figo/stigmasterol_5280794.sdf
4009,Rahma (RN),Magnoliaceae (done),Michelia figo,,,,caryophyllene oxide_1742210.sdf,drive/My Drive/Database Ligan Covid-19/Rahma (RN)/Magnoliaceae (done)/Michelia figo/caryophyllene oxide_1742210.sdf
4010,Rahma (RN),Magnoliaceae (done),Michelia figo,,,,vanillin_1183.sdf,drive/My Drive/Database Ligan Covid-19/Rahma (RN)/Magnoliaceae (done)/Michelia figo/vanillin_1183.sdf
4011,Rahma (RN),Magnoliaceae (done),Michelia figo,,,,(-)-asimilobine_160875.sdf,drive/My Drive/Database Ligan Covid-19/Rahma (RN)/Magnoliaceae (done)/Michelia figo/(-)-asimilobine_160875.sdf
4012,Rahma (RN),Magnoliaceae (done),Michelia figo,,,,thalifoline_89048.sdf,drive/My Drive/Database Ligan Covid-19/Rahma (RN)/Magnoliaceae (done)/Michelia figo/thalifoline_89048.sdf
4013,Rahma (RN),Magnoliaceae (done),Michelia figo,,,,corydaldine_610097.sdf,drive/My Drive/Database Ligan Covid-19/Rahma (RN)/Magnoliaceae (done)/Michelia figo/corydaldine_610097.sdf
4014,Rahma (RN),Magnoliaceae (done),Michelia figo,,,,p-hydroxybenzaldehyde_126.sdf,drive/My Drive/Database Ligan Covid-19/Rahma (RN)/Magnoliaceae (done)/Michelia figo/p-hydroxybenzaldehyde_126.sdf
4015,Rahma (RN),Magnoliaceae (done),Michelia figo,,,,p-hydroxybenzoic acid_135.sdf,drive/My Drive/Database Ligan Covid-19/Rahma (RN)/Magnoliaceae (done)/Michelia figo/p-hydroxybenzoic acid_135.sdf
4016,Rahma (RN),Magnoliaceae (done),Michelia figo,,,,aesculetin dimethylether_8417.sdf,drive/My Drive/Database Ligan Covid-19/Rahma (RN)/Magnoliaceae (done)/Michelia figo/aesculetin dimethylether_8417.sdf
4017,Rahma (RN),Magnoliaceae (done),Michelia figo,,,,magnolamine_90473566.sdf,drive/My Drive/Database Ligan Covid-19/Rahma (RN)/Magnoliaceae (done)/Michelia figo/magnolamine_90473566.sdf
4018,Rahma (RN),Magnoliaceae (done),Michelia figo,,,,magnoline_169234.sdf,drive/My Drive/Database Ligan Covid-19/Rahma (RN)/Magnoliaceae (done)/Michelia figo/magnoline_169234.sdf
4019,Rahma (RN),Magnoliaceae (done),Michelia montana,,,,alfa-pinene_6654.sdf,drive/My Drive/Database Ligan Covid-19/Rahma (RN)/Magnoliaceae (done)/Michelia montana/alfa-pinene_6654.sdf
4020,Rahma (RN),Magnoliaceae (done),Michelia montana,,,,camphene_6616.sdf,drive/My Drive/Database Ligan Covid-19/Rahma (RN)/Magnoliaceae (done)/Michelia montana/camphene_6616.sdf
4021,Rahma (RN),Magnoliaceae (done),Michelia montana,,,,beta-pinene.sdf,drive/My Drive/Database Ligan Covid-19/Rahma (RN)/Magnoliaceae (done)/Michelia montana/beta-pinene.sdf
4022,Rahma (RN),Magnoliaceae (done),Michelia montana,,,,myrcene.sdf,drive/My Drive/Database Ligan Covid-19/Rahma (RN)/Magnoliaceae (done)/Michelia montana/myrcene.sdf
4023,Rahma (RN),Magnoliaceae (done),Michelia montana,,,,limonene_22311.sdf,drive/My Drive/Database Ligan Covid-19/Rahma (RN)/Magnoliaceae (done)/Michelia montana/limonene_22311.sdf
4024,Rahma (RN),Magnoliaceae (done),Michelia montana,,,,"1,8-cineole_2758.sdf","drive/My Drive/Database Ligan Covid-19/Rahma (RN)/Magnoliaceae (done)/Michelia montana/1,8-cineole_2758.sdf"
4025,Rahma (RN),Magnoliaceae (done),Michelia montana,,,,terpinolene_11463.sdf,drive/My Drive/Database Ligan Covid-19/Rahma (RN)/Magnoliaceae (done)/Michelia montana/terpinolene_11463.sdf
4026,Rahma (RN),Magnoliaceae (done),Michelia montana,,,,alfa-copaene_92042749.sdf,drive/My Drive/Database Ligan Covid-19/Rahma (RN)/Magnoliaceae (done)/Michelia montana/alfa-copaene_92042749.sdf
4027,Rahma (RN),Magnoliaceae (done),Michelia montana,,,,beta-elemene_6918391.sdf,drive/My Drive/Database Ligan Covid-19/Rahma (RN)/Magnoliaceae (done)/Michelia montana/beta-elemene_6918391.sdf
4028,Rahma (RN),Magnoliaceae (done),Michelia montana,,,,beta-caryophyllene_5281515.sdf,drive/My Drive/Database Ligan Covid-19/Rahma (RN)/Magnoliaceae (done)/Michelia montana/beta-caryophyllene_5281515.sdf
4029,Rahma (RN),Magnoliaceae (done),Michelia montana,,,,alfa-humulene_5281520.sdf,drive/My Drive/Database Ligan Covid-19/Rahma (RN)/Magnoliaceae (done)/Michelia montana/alfa-humulene_5281520.sdf
4030,Rahma (RN),Magnoliaceae (done),Michelia montana,,,,delta-cadinene_441005.sdf,drive/My Drive/Database Ligan Covid-19/Rahma (RN)/Magnoliaceae (done)/Michelia montana/delta-cadinene_441005.sdf
4031,Rahma (RN),Magnoliaceae (done),Michelia montana,,,,caryophllene oxide_1742210.sdf,drive/My Drive/Database Ligan Covid-19/Rahma (RN)/Magnoliaceae (done)/Michelia montana/caryophllene oxide_1742210.sdf
4032,Rahma (RN),Magnoliaceae (done),Michelia montana,,,,spathulenol_92231.sdf,drive/My Drive/Database Ligan Covid-19/Rahma (RN)/Magnoliaceae (done)/Michelia montana/spathulenol_92231.sdf
4033,Rahma (RN),Magnoliaceae (done),Michelia montana,,,,alfa-santalene_94164.sdf,drive/My Drive/Database Ligan Covid-19/Rahma (RN)/Magnoliaceae (done)/Michelia montana/alfa-santalene_94164.sdf
4034,Rahma (RN),Magnoliaceae (done),Michelia montana,,,,elemol_92138.sdf,drive/My Drive/Database Ligan Covid-19/Rahma (RN)/Magnoliaceae (done)/Michelia montana/elemol_92138.sdf
4035,Rahma (RN),Magnoliaceae (done),Michelia montana,,,,gamma-terpinene_7461.sdf,drive/My Drive/Database Ligan Covid-19/Rahma (RN)/Magnoliaceae (done)/Michelia montana/gamma-terpinene_7461.sdf
4036,Rahma (RN),Magnoliaceae (done),Michelia montana,,,,safrole_5144.sdf,drive/My Drive/Database Ligan Covid-19/Rahma (RN)/Magnoliaceae (done)/Michelia montana/safrole_5144.sdf
4037,Rahma (RN),Magnoliaceae (done),Michelia montana,,,,terpine-4-ol_11230.sdf,drive/My Drive/Database Ligan Covid-19/Rahma (RN)/Magnoliaceae (done)/Michelia montana/terpine-4-ol_11230.sdf
4038,Rahma (RN),Magnoliaceae (done),Michelia montana,,,,trans-alfa-bergamotene_6429302.sdf,drive/My Drive/Database Ligan Covid-19/Rahma (RN)/Magnoliaceae (done)/Michelia montana/trans-alfa-bergamotene_6429302.sdf
4039,Rahma (RN),Magnoliaceae (done),Michelia montana,,,,selin-11-4alfa-ol_15560330.sdf,drive/My Drive/Database Ligan Covid-19/Rahma (RN)/Magnoliaceae (done)/Michelia montana/selin-11-4alfa-ol_15560330.sdf
4040,Rahma (RN),Magnoliaceae (done),Michelia montana,,,,sarisan_95289.sdf,drive/My Drive/Database Ligan Covid-19/Rahma (RN)/Magnoliaceae (done)/Michelia montana/sarisan_95289.sdf
4041,Rahma (RN),Magnoliaceae (done),Michelia montana,,,,henisol_289964.sdf,drive/My Drive/Database Ligan Covid-19/Rahma (RN)/Magnoliaceae (done)/Michelia montana/henisol_289964.sdf
4042,Rahma (RN),Magnoliaceae (done),Michelia montana,,,,beta-eudesmol_91457.sdf,drive/My Drive/Database Ligan Covid-19/Rahma (RN)/Magnoliaceae (done)/Michelia montana/beta-eudesmol_91457.sdf
4043,Rahma (RN),Magnoliaceae (done),Michelia montana,,,,beta-bisabolene_10104370.sdf,drive/My Drive/Database Ligan Covid-19/Rahma (RN)/Magnoliaceae (done)/Michelia montana/beta-bisabolene_10104370.sdf
4044,Rahma (RN),Magnoliaceae (done),Michelia montana,,,,alfa-terpinolene_11463.sdf,drive/My Drive/Database Ligan Covid-19/Rahma (RN)/Magnoliaceae (done)/Michelia montana/alfa-terpinolene_11463.sdf
4045,Rahma (RN),Magnoliaceae (done),Michelia montana,,,,alfa-eudesmol_92762.sdf,drive/My Drive/Database Ligan Covid-19/Rahma (RN)/Magnoliaceae (done)/Michelia montana/alfa-eudesmol_92762.sdf
4046,Rahma (RN),Magnoliaceae (done),Michelia montana,,,,(Z)-beta-ocimene_5320250.sdf,drive/My Drive/Database Ligan Covid-19/Rahma (RN)/Magnoliaceae (done)/Michelia montana/(Z)-beta-ocimene_5320250.sdf
4047,Rahma (RN),Magnoliaceae (done),Michelia montana,,,,(E)-beta-ocimene_5281553.sdf,drive/My Drive/Database Ligan Covid-19/Rahma (RN)/Magnoliaceae (done)/Michelia montana/(E)-beta-ocimene_5281553.sdf
4048,Rahma (RN),Magnoliaceae (done),Michelia montana,,,,(E)-beta-farnesene_5281517.sdf,drive/My Drive/Database Ligan Covid-19/Rahma (RN)/Magnoliaceae (done)/Michelia montana/(E)-beta-farnesene_5281517.sdf
4049,Rahma (RN),Malphigiaceae (done),Hiptage benghalensis,,,,"(1R,2R,3R,5S)-(-)-Isopinocampheol_10524983.sdf","drive/My Drive/Database Ligan Covid-19/Rahma (RN)/Malphigiaceae (done)/Hiptage benghalensis/(1R,2R,3R,5S)-(-)-Isopinocampheol_10524983.sdf"
4050,Rahma (RN),Malphigiaceae (done),Hiptage benghalensis,,,,(E)-9-Octadecenoic acid ethyl ester_637517.sdf,drive/My Drive/Database Ligan Covid-19/Rahma (RN)/Malphigiaceae (done)/Hiptage benghalensis/(E)-9-Octadecenoic acid ethyl ester_637517.sdf
4051,Rahma (RN),Malphigiaceae (done),Hiptage benghalensis,,,,"1,3-Dioxolan-2-one_7303.sdf","drive/My Drive/Database Ligan Covid-19/Rahma (RN)/Malphigiaceae (done)/Hiptage benghalensis/1,3-Dioxolan-2-one_7303.sdf"
4052,Rahma (RN),Malphigiaceae (done),Hiptage benghalensis,,,,1-octadecene_8217.sdf,drive/My Drive/Database Ligan Covid-19/Rahma (RN)/Malphigiaceae (done)/Hiptage benghalensis/1-octadecene_8217.sdf
4053,Rahma (RN),Malphigiaceae (done),Hiptage benghalensis,,,,2-Isopropenyl-5-methylhex-4-enal_110898.sdf,drive/My Drive/Database Ligan Covid-19/Rahma (RN)/Malphigiaceae (done)/Hiptage benghalensis/2-Isopropenyl-5-methylhex-4-enal_110898.sdf
4054,Rahma (RN),Malphigiaceae (done),Hiptage benghalensis,,,,"3-Hexadecene, (Z)-_5364494.sdf","drive/My Drive/Database Ligan Covid-19/Rahma (RN)/Malphigiaceae (done)/Hiptage benghalensis/3-Hexadecene, (Z)-_5364494.sdf"
4055,Rahma (RN),Malphigiaceae (done),Hiptage benghalensis,,,,"4-Methyl-1,5-Heptadiene_5365804.sdf","drive/My Drive/Database Ligan Covid-19/Rahma (RN)/Malphigiaceae (done)/Hiptage benghalensis/4-Methyl-1,5-Heptadiene_5365804.sdf"
4056,Rahma (RN),Malphigiaceae (done),Hiptage benghalensis,,,,tetradecanoic acid_11005.sdf,drive/My Drive/Database Ligan Covid-19/Rahma (RN)/Malphigiaceae (done)/Hiptage benghalensis/tetradecanoic acid_11005.sdf
4057,Rahma (RN),Malphigiaceae (done),Hiptage benghalensis,,,,Squalene_638072.sdf,drive/My Drive/Database Ligan Covid-19/Rahma (RN)/Malphigiaceae (done)/Hiptage benghalensis/Squalene_638072.sdf
4058,Rahma (RN),Malphigiaceae (done),Hiptage benghalensis,,,,Phytol_145386.sdf,drive/My Drive/Database Ligan Covid-19/Rahma (RN)/Malphigiaceae (done)/Hiptage benghalensis/Phytol_145386.sdf
4059,Rahma (RN),Malphigiaceae (done),Hiptage benghalensis,,,,Naphthalene_931.sdf,drive/My Drive/Database Ligan Covid-19/Rahma (RN)/Malphigiaceae (done)/Hiptage benghalensis/Naphthalene_931.sdf
4060,Rahma (RN),Malphigiaceae (done),Hiptage benghalensis,,,,Isopulegol acetate_94579.sdf,drive/My Drive/Database Ligan Covid-19/Rahma (RN)/Malphigiaceae (done)/Hiptage benghalensis/Isopulegol acetate_94579.sdf
4061,Rahma (RN),Malphigiaceae (done),Hiptage benghalensis,,,,Epoxy-linalooloxide_537453.sdf,drive/My Drive/Database Ligan Covid-19/Rahma (RN)/Malphigiaceae (done)/Hiptage benghalensis/Epoxy-linalooloxide_537453.sdf
4062,Rahma (RN),Malphigiaceae (done),Hiptage benghalensis,,,,E-15-Heptadecenal_5363097.sdf,drive/My Drive/Database Ligan Covid-19/Rahma (RN)/Malphigiaceae (done)/Hiptage benghalensis/E-15-Heptadecenal_5363097.sdf
4063,Rahma (RN),Malphigiaceae (done),Hiptage benghalensis,,,,Dodecanoic acid_3893.sdf,drive/My Drive/Database Ligan Covid-19/Rahma (RN)/Malphigiaceae (done)/Hiptage benghalensis/Dodecanoic acid_3893.sdf
4064,Rahma (RN),Malphigiaceae (done),Hiptage benghalensis,,,,D-limonene_440917.sdf,drive/My Drive/Database Ligan Covid-19/Rahma (RN)/Malphigiaceae (done)/Hiptage benghalensis/D-limonene_440917.sdf
4065,Rahma (RN),Malphigiaceae (done),Hiptage benghalensis,,,,Dihydromyrcene_17090.sdf,drive/My Drive/Database Ligan Covid-19/Rahma (RN)/Malphigiaceae (done)/Hiptage benghalensis/Dihydromyrcene_17090.sdf
4066,Rahma (RN),Malphigiaceae (done),Hiptage benghalensis,,,,"Cyclohexanol, 2,3-dimethyl-_102631.sdf","drive/My Drive/Database Ligan Covid-19/Rahma (RN)/Malphigiaceae (done)/Hiptage benghalensis/Cyclohexanol, 2,3-dimethyl-_102631.sdf"
4067,Rahma (RN),Malphigiaceae (done),Hiptage benghalensis,,,,"Benzaldehyde, 2,4-dimethyl-_61814.sdf","drive/My Drive/Database Ligan Covid-19/Rahma (RN)/Malphigiaceae (done)/Hiptage benghalensis/Benzaldehyde, 2,4-dimethyl-_61814.sdf"
4068,Rahma (RN),Menispermaceae (done),Cocculus laurifolius,,,,(S)-Isoboldine_133323.sdf,drive/My Drive/Database Ligan Covid-19/Rahma (RN)/Menispermaceae (done)/Cocculus laurifolius/(S)-Isoboldine_133323.sdf
4069,Rahma (RN),Menispermaceae (done),Cocculus laurifolius,,,,Isococculidine_442300.sdf,drive/My Drive/Database Ligan Covid-19/Rahma (RN)/Menispermaceae (done)/Cocculus laurifolius/Isococculidine_442300.sdf
4070,Rahma (RN),Menispermaceae (done),Cocculus laurifolius,,,,Laurifine_442309.sdf,drive/My Drive/Database Ligan Covid-19/Rahma (RN)/Menispermaceae (done)/Cocculus laurifolius/Laurifine_442309.sdf
4071,Rahma (RN),Menispermaceae (done),Cocculus laurifolius,,,,(S)-Reticuline_439653.sdf,drive/My Drive/Database Ligan Covid-19/Rahma (RN)/Menispermaceae (done)/Cocculus laurifolius/(S)-Reticuline_439653.sdf
4072,Rahma (RN),Menispermaceae (done),Cocculus laurifolius,,,,Cucoline_5459308.sdf,drive/My Drive/Database Ligan Covid-19/Rahma (RN)/Menispermaceae (done)/Cocculus laurifolius/Cucoline_5459308.sdf
4073,Rahma (RN),Menispermaceae (done),Cocculus laurifolius,,,,Garryfoline_11969556.sdf,drive/My Drive/Database Ligan Covid-19/Rahma (RN)/Menispermaceae (done)/Cocculus laurifolius/Garryfoline_11969556.sdf
4074,Rahma (RN),Menispermaceae (done),Cocculus laurifolius,,,,(+)-Isotetrandrine_5351212.sdf,drive/My Drive/Database Ligan Covid-19/Rahma (RN)/Menispermaceae (done)/Cocculus laurifolius/(+)-Isotetrandrine_5351212.sdf
4075,Rahma (RN),Menispermaceae (done),Cocculus laurifolius,,,,(+)-Stepharine_193686.sdf,drive/My Drive/Database Ligan Covid-19/Rahma (RN)/Menispermaceae (done)/Cocculus laurifolius/(+)-Stepharine_193686.sdf
4076,Rahma (RN),Menispermaceae (done),Cocculus laurifolius,,,,(+)-Cocsuline.sdf,drive/My Drive/Database Ligan Covid-19/Rahma (RN)/Menispermaceae (done)/Cocculus laurifolius/(+)-Cocsuline.sdf
4077,Rahma (RN),Menispermaceae (done),Cocculus laurifolius,,,,(+)-Laurifoline_12305611.sdf,drive/My Drive/Database Ligan Covid-19/Rahma (RN)/Menispermaceae (done)/Cocculus laurifolius/(+)-Laurifoline_12305611.sdf
4078,Rahma (RN),Menispermaceae (done),Cocculus laurifolius,,,,(+)-N-Methylcorydine_52949574.sdf,drive/My Drive/Database Ligan Covid-19/Rahma (RN)/Menispermaceae (done)/Cocculus laurifolius/(+)-N-Methylcorydine_52949574.sdf
4079,Rahma (RN),Menispermaceae (done),Cocculus laurifolius,,,,Cocculidine_72945082.sdf,drive/My Drive/Database Ligan Covid-19/Rahma (RN)/Menispermaceae (done)/Cocculus laurifolius/Cocculidine_72945082.sdf
4080,Rahma (RN),Menispermaceae (done),Cocculus laurifolius,,,,Cocculine_5459308.sdf,drive/My Drive/Database Ligan Covid-19/Rahma (RN)/Menispermaceae (done)/Cocculus laurifolius/Cocculine_5459308.sdf
4081,Rahma (RN),Menispermaceae (done),Cocculus laurifolius,,,,Coccuvine_3085221.sdf,drive/My Drive/Database Ligan Covid-19/Rahma (RN)/Menispermaceae (done)/Cocculus laurifolius/Coccuvine_3085221.sdf
4082,Rahma (RN),Menispermaceae (done),Cocculus laurifolius,,,,Coclaurine_160487.sdf,drive/My Drive/Database Ligan Covid-19/Rahma (RN)/Menispermaceae (done)/Cocculus laurifolius/Coclaurine_160487.sdf
4083,Rahma (RN),Menispermaceae (done),Cocculus laurifolius,,,,Dihydroerysodine_618044.sdf,drive/My Drive/Database Ligan Covid-19/Rahma (RN)/Menispermaceae (done)/Cocculus laurifolius/Dihydroerysodine_618044.sdf
4084,Rahma (RN),Menispermaceae (done),Cocculus laurifolius,,,,Norisoboldine_14539911.sdf,drive/My Drive/Database Ligan Covid-19/Rahma (RN)/Menispermaceae (done)/Cocculus laurifolius/Norisoboldine_14539911.sdf
